,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
8251,Call of Duty: Modern Warfare 2,45.7,Adults,58.82,PC,Yes,CD Projekt Red,Nintendo,2019,Party,Yes,49.5,High,Excellent,Good,"Disappointing game, but the graphics could be better.",Online,8
8252,Counter-Strike: Global Offensive,18.8,All Ages,30.23,PlayStation,Yes,Bungie,Valve,2013,Action,Yes,6.1,Ultra,Excellent,Good,"Great game, but the graphics could be better.",Offline,2
8253,Among Us,24.9,All Ages,32.91,Xbox,No,Innersloth,Innersloth,2020,Shooter,No,34.6,High,Excellent,Average,"Great game, but the graphics could be better.",Offline,2
8254,Half-Life: Alyx,24.0,Teens,32.6,Nintendo Switch,Yes,Innersloth,Activision,2022,Sports,No,26.4,High,Excellent,Good,"Amazing game, but the gameplay is amazing.",Online,7
8255,The Witcher 3: Wild Hunt,21.5,All Ages,33.41,Xbox,No,Rockstar Games,Electronic Arts,2013,Sports,No,21.0,Medium,Excellent,Poor,"Solid game, but the gameplay is amazing.",Offline,3
8256,FIFA 24,32.1,Teens,28.54,Mobile,Yes,Rockstar Games,Square Enix,2017,Puzzle,No,55.9,Low,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,8
8257,Among Us,34.9,Adults,51.26,PC,No,Rockstar Games,Valve,2010,Puzzle,Yes,27.9,Ultra,Good,Excellent,"Amazing game, but the graphics could be better.",Online,7
8258,Hades,18.5,Teens,22.6,Mobile,No,Innersloth,Epic Games,2018,Strategy,Yes,23.0,High,Poor,Average,"Great game, but too many bugs.",Online,8
8259,Portal 2,28.6,Adults,34.85,Mobile,No,Game Freak,Square Enix,2018,Action,No,39.6,Medium,Good,Poor,"Disappointing game, but the graphics could be better.",Online,10
8260,Kingdom Hearts III,23.9,Teens,32.98,PC,Yes,Innersloth,Nintendo,2014,Action,Yes,30.7,High,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,1
8261,Call of Duty: Modern Warfare 2,22.9,Adults,41.63,Xbox,Yes,Valve,Capcom,2013,Strategy,No,10.1,High,Excellent,Excellent,"Great game, but too many bugs.",Offline,7
8262,FIFA 24,41.5,Adults,58.33,Nintendo Switch,No,Bungie,Innersloth,2023,Action,No,41.8,High,Poor,Average,"Disappointing game, but the gameplay is amazing.",Offline,1
8263,Portal 2,35.5,Adults,47.37,Mobile,Yes,Nintendo,Take-Two Interactive,2012,Fighting,Yes,34.0,Ultra,Average,Good,"Amazing game, but the gameplay is amazing.",Offline,8
8264,Grand Theft Auto V,30.9,Teens,53.6,Nintendo Switch,Yes,Capcom,Take-Two Interactive,2018,Fighting,No,8.8,High,Average,Average,"Amazing game, but too many bugs.",Offline,7
8265,1000-Piece Puzzle,40.5,Adults,52.61,Mobile,Yes,Game Freak,Epic Games,2020,Adventure,Yes,48.6,High,Poor,Average,"Great game, but the gameplay is amazing.",Offline,4
8266,Pillars of Eternity II: Deadfire,20.2,Teens,29.84,PlayStation,No,Rockstar Games,Innersloth,2023,Strategy,No,10.9,Medium,Average,Poor,"Solid game, but the graphics could be better.",Online,4
8267,Among Us,37.1,Adults,58.01,PlayStation,Yes,Bungie,Electronic Arts,2016,Action,Yes,33.3,Medium,Good,Good,"Amazing game, but the gameplay is amazing.",Online,1
8268,Tetris,18.5,All Ages,34.95,PlayStation,Yes,Epic Games,Epic Games,2021,Shooter,No,9.4,Medium,Average,Poor,"Solid game, but the gameplay is amazing.",Offline,5
8269,Super Smash Bros. Ultimate,38.0,Kids,44.3,PC,Yes,Nintendo,Take-Two Interactive,2017,RPG,Yes,57.3,High,Excellent,Good,"Great game, but the gameplay is amazing.",Offline,10
8270,Tomb Raider (2013),44.4,Teens,49.83,Mobile,No,Epic Games,Square Enix,2019,Puzzle,Yes,59.0,Low,Excellent,Average,"Amazing game, but too many bugs.",Offline,10
8271,Halo Infinite,25.9,Adults,23.47,PC,Yes,Game Freak,Activision,2014,Strategy,Yes,47.1,Medium,Excellent,Good,"Amazing game, but the gameplay is amazing.",Online,4
8272,Super Mario Odyssey,23.3,Kids,26.76,Nintendo Switch,Yes,Bungie,Epic Games,2011,RPG,No,34.2,Ultra,Good,Average,"Great game, but the graphics could be better.",Online,6
8273,Red Dead Redemption 2,40.2,Teens,52.62,PC,Yes,Bungie,Innersloth,2013,Simulation,No,48.8,Medium,Excellent,Poor,"Solid game, but too many bugs.",Online,4
8274,Pokémon Scarlet & Violet,25.1,Teens,40.02,PlayStation,Yes,Rockstar Games,Take-Two Interactive,2015,Strategy,Yes,22.2,Medium,Good,Excellent,"Solid game, but too many bugs.",Offline,10
8275,Super Smash Bros. Ultimate,16.5,Teens,24.09,Mobile,No,Bungie,Square Enix,2012,Party,Yes,10.4,Medium,Good,Good,"Great game, but the graphics could be better.",Online,7
8276,Sid Meier’s Civilization VI,19.2,All Ages,27.64,Mobile,Yes,CD Projekt Red,Activision,2021,Action,No,13.9,Low,Average,Poor,"Solid game, but the gameplay is amazing.",Offline,4
8277,Half-Life: Alyx,26.8,Adults,23.62,Mobile,Yes,Innersloth,Epic Games,2017,Adventure,No,55.5,Low,Excellent,Good,"Solid game, but too many bugs.",Online,8
8278,Fortnite,32.2,Teens,29.85,PC,No,Bungie,Capcom,2015,Puzzle,Yes,52.4,Medium,Poor,Excellent,"Solid game, but the graphics could be better.",Offline,4
8279,Super Mario Odyssey,27.8,All Ages,31.72,PC,No,Innersloth,Electronic Arts,2023,Strategy,No,37.7,Ultra,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Online,4
8280,Red Dead Redemption 2,42.5,Kids,53.99,Mobile,Yes,CD Projekt Red,Electronic Arts,2012,Party,Yes,53.9,High,Poor,Excellent,"Disappointing game, but the graphics could be better.",Offline,2
8281,Bioshock Infinite,26.5,Teens,20.01,PC,Yes,CD Projekt Red,Innersloth,2022,Sports,No,53.7,High,Good,Good,"Disappointing game, but the graphics could be better.",Online,3
8282,Counter-Strike: Global Offensive,39.1,Adults,57.86,PlayStation,No,CD Projekt Red,Epic Games,2021,Simulation,No,28.5,Ultra,Poor,Excellent,"Solid game, but too many bugs.",Online,7
8283,FIFA 24,46.4,Teens,59.94,Xbox,No,Capcom,Activision,2023,Party,No,52.4,Low,Poor,Average,"Disappointing game, but too many bugs.",Offline,5
8284,Hades,25.3,Adults,28.6,Mobile,Yes,Innersloth,Capcom,2011,Sports,Yes,37.6,Ultra,Poor,Average,"Solid game, but the gameplay is amazing.",Offline,1
8285,Spelunky 2,33.8,Kids,34.44,Xbox,Yes,Valve,Activision,2011,RPG,Yes,50.8,Low,Good,Average,"Solid game, but the graphics could be better.",Online,8
8286,Ghost of Tsushima,31.8,Teens,34.19,Mobile,No,Capcom,Epic Games,2011,Action,No,53.9,High,Excellent,Excellent,"Solid game, but the graphics could be better.",Online,10
8287,Spelunky 2,20.5,Adults,35.83,Nintendo Switch,No,Bungie,Electronic Arts,2018,Fighting,Yes,6.2,High,Average,Average,"Solid game, but too many bugs.",Online,8
8288,FIFA 24,43.1,Teens,53.17,Xbox,No,CD Projekt Red,Innersloth,2020,Fighting,No,55.6,Low,Good,Poor,"Solid game, but the gameplay is amazing.",Offline,4
8289,Tomb Raider (2013),41.2,Adults,58.13,Xbox,Yes,Nintendo,Take-Two Interactive,2016,Fighting,Yes,43.2,Low,Excellent,Poor,"Solid game, but too many bugs.",Online,1
8290,Tekken 7,29.9,Kids,37.1,Nintendo Switch,No,Capcom,Electronic Arts,2018,Simulation,Yes,43.1,Medium,Excellent,Average,"Solid game, but the graphics could be better.",Offline,2
8291,FIFA 24,39.3,All Ages,46.19,PlayStation,Yes,Epic Games,Electronic Arts,2017,Sports,No,48.5,Ultra,Average,Excellent,"Disappointing game, but too many bugs.",Online,1
8292,Ghost of Tsushima,41.2,Teens,57.92,Xbox,No,Capcom,Electronic Arts,2013,RPG,No,46.3,Ultra,Average,Excellent,"Solid game, but too many bugs.",Offline,8
8293,Tomb Raider (2013),28.0,Adults,45.37,PlayStation,Yes,Nintendo,Innersloth,2016,Simulation,No,17.3,Low,Poor,Excellent,"Solid game, but the gameplay is amazing.",Offline,2
8294,The Witcher 3: Wild Hunt,27.7,Teens,46.02,Xbox,No,Valve,Nintendo,2012,Action,Yes,15.5,Medium,Average,Good,"Disappointing game, but the gameplay is amazing.",Online,3
8295,Among Us,21.1,All Ages,20.74,PC,No,EA Sports,Electronic Arts,2013,Sports,Yes,29.9,Ultra,Good,Good,"Solid game, but the gameplay is amazing.",Online,5
8296,Pillars of Eternity II: Deadfire,36.8,Teens,35.96,Nintendo Switch,No,Capcom,Capcom,2011,Action,No,58.0,Ultra,Average,Good,"Great game, but the graphics could be better.",Online,5
8297,Red Dead Redemption 2,15.3,Kids,25.27,Nintendo Switch,Yes,Valve,Activision,2018,Fighting,No,6.3,Medium,Poor,Poor,"Disappointing game, but too many bugs.",Online,5
8298,Spelunky 2,25.6,Teens,25.28,PC,No,EA Sports,Capcom,2019,Shooter,Yes,38.3,High,Poor,Average,"Solid game, but the graphics could be better.",Offline,1
8299,Tekken 7,28.5,Adults,29.31,Nintendo Switch,Yes,Innersloth,Activision,2019,Strategy,No,50.4,High,Poor,Good,"Amazing game, but the graphics could be better.",Online,4
8300,Kingdom Hearts III,28.0,All Ages,24.53,Mobile,Yes,CD Projekt Red,Electronic Arts,2013,Adventure,No,54.4,Medium,Average,Good,"Great game, but the graphics could be better.",Online,1
8301,Kingdom Hearts III,22.2,Adults,37.46,Xbox,Yes,EA Sports,Valve,2012,Fighting,Yes,15.0,High,Good,Good,"Solid game, but the graphics could be better.",Online,7
8302,Super Smash Bros. Ultimate,28.1,Adults,27.53,PC,Yes,Nintendo,Epic Games,2019,Puzzle,Yes,50.9,Ultra,Average,Average,"Amazing game, but the gameplay is amazing.",Online,7
8303,Overwatch 2,22.8,Kids,34.32,Nintendo Switch,Yes,EA Sports,Epic Games,2013,RPG,Yes,20.5,High,Average,Excellent,"Amazing game, but too many bugs.",Online,10
8304,Fortnite,17.8,Adults,28.18,Mobile,No,CD Projekt Red,Activision,2019,Puzzle,Yes,6.5,Low,Good,Average,"Solid game, but the gameplay is amazing.",Online,4
8305,Mario Kart 8 Deluxe,46.5,Teens,59.58,Mobile,No,Game Freak,Square Enix,2022,Puzzle,Yes,50.8,High,Good,Good,"Amazing game, but the graphics could be better.",Online,6
8306,Minecraft,24.5,Adults,30.16,PlayStation,No,Capcom,Electronic Arts,2019,RPG,Yes,25.4,Low,Excellent,Excellent,"Solid game, but the graphics could be better.",Offline,7
8307,Pillars of Eternity II: Deadfire,22.8,Kids,36.44,Mobile,No,Valve,Square Enix,2015,Adventure,No,9.6,Medium,Poor,Average,"Amazing game, but the gameplay is amazing.",Online,10
8308,The Legend of Zelda: Breath of the Wild,15.6,Kids,23.73,Xbox,No,Bungie,Electronic Arts,2020,Action,Yes,7.1,Low,Good,Average,"Solid game, but too many bugs.",Offline,2
8309,Minecraft,39.6,Teens,55.63,PC,No,Rockstar Games,Square Enix,2014,RPG,Yes,35.9,Ultra,Poor,Excellent,"Solid game, but the gameplay is amazing.",Online,7
8310,Spelunky 2,27.1,Teens,20.56,PlayStation,No,EA Sports,Electronic Arts,2010,Adventure,Yes,54.9,High,Poor,Poor,"Amazing game, but the gameplay is amazing.",Offline,5
8311,Spelunky 2,21.9,Teens,34.64,Xbox,No,CD Projekt Red,Capcom,2013,Strategy,Yes,17.8,Medium,Average,Good,"Disappointing game, but the graphics could be better.",Offline,5
8312,Cuphead,24.7,Kids,23.95,Xbox,Yes,Capcom,Activision,2019,Strategy,Yes,41.0,High,Good,Average,"Amazing game, but the graphics could be better.",Offline,10
8313,Grand Theft Auto V,22.6,All Ages,27.07,Mobile,No,Nintendo,Take-Two Interactive,2018,Shooter,No,31.4,Medium,Poor,Poor,"Solid game, but too many bugs.",Online,8
8314,Super Smash Bros. Ultimate,44.8,Teens,56.08,Xbox,Yes,Nintendo,Electronic Arts,2011,Shooter,Yes,58.9,Low,Average,Average,"Great game, but the graphics could be better.",Offline,7
8315,Kingdom Hearts III,30.8,Kids,36.6,Nintendo Switch,No,Capcom,Valve,2017,Fighting,No,45.6,Medium,Excellent,Average,"Amazing game, but the gameplay is amazing.",Offline,10
8316,The Witcher 3: Wild Hunt,24.0,Teens,35.37,Nintendo Switch,No,Bungie,Capcom,2015,Puzzle,Yes,17.0,High,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,6
8317,Super Mario Odyssey,26.1,Adults,47.07,PlayStation,No,Innersloth,Capcom,2015,RPG,Yes,9.2,Medium,Excellent,Poor,"Amazing game, but too many bugs.",Offline,5
8318,Sid Meier’s Civilization VI,42.8,Adults,56.11,Nintendo Switch,Yes,Rockstar Games,Capcom,2017,Party,No,49.0,Low,Good,Excellent,"Solid game, but too many bugs.",Offline,4
8319,The Sims 4,35.1,Teens,40.72,Xbox,No,Rockstar Games,Capcom,2021,Shooter,No,47.5,Ultra,Good,Poor,"Amazing game, but too many bugs.",Online,7
8320,Red Dead Redemption 2,23.4,Kids,27.23,PC,No,EA Sports,Epic Games,2019,RPG,Yes,31.5,Low,Poor,Excellent,"Great game, but the gameplay is amazing.",Online,5
8321,Tomb Raider (2013),46.2,Kids,59.13,Nintendo Switch,No,Bungie,Activision,2017,Strategy,Yes,52.1,Low,Good,Average,"Disappointing game, but the gameplay is amazing.",Offline,4
8322,Half-Life: Alyx,19.0,Teens,30.44,Mobile,No,Epic Games,Activision,2016,Sports,No,13.4,Low,Good,Poor,"Great game, but the gameplay is amazing.",Offline,5
8323,FIFA 24,23.6,Teens,34.46,PC,No,Innersloth,Square Enix,2021,Strategy,No,17.7,Ultra,Average,Excellent,"Amazing game, but the graphics could be better.",Offline,8
8324,Hitman 3,20.7,Teens,24.77,Mobile,Yes,EA Sports,Square Enix,2017,Sports,Yes,25.2,Low,Excellent,Poor,"Solid game, but too many bugs.",Offline,6
8325,Cuphead,22.6,Teens,33.41,Mobile,Yes,Innersloth,Square Enix,2014,Strategy,Yes,21.4,Low,Poor,Excellent,"Great game, but the graphics could be better.",Online,4
8326,Fortnite,35.5,Kids,44.32,Xbox,Yes,Bungie,Capcom,2017,Sports,Yes,45.8,Low,Good,Poor,"Solid game, but too many bugs.",Offline,10
8327,The Sims 4,28.1,Adults,53.88,Mobile,No,Epic Games,Epic Games,2021,Strategy,No,9.1,Low,Good,Good,"Great game, but the graphics could be better.",Offline,1
8328,Portal 2,34.0,Teens,49.15,Nintendo Switch,Yes,Epic Games,Innersloth,2013,Puzzle,No,33.5,Low,Poor,Excellent,"Solid game, but too many bugs.",Offline,1
8329,Cuphead,29.9,Kids,44.9,Xbox,Yes,Epic Games,Activision,2016,RPG,Yes,25.8,Ultra,Excellent,Good,"Great game, but too many bugs.",Offline,5
8330,Portal 2,24.3,Adults,36.77,PC,Yes,EA Sports,Nintendo,2010,Sports,Yes,14.5,Low,Average,Average,"Disappointing game, but too many bugs.",Online,10
8331,Stardew Valley,34.5,Teens,45.3,Nintendo Switch,No,Nintendo,Capcom,2011,Adventure,Yes,40.1,High,Poor,Average,"Amazing game, but too many bugs.",Offline,2
8332,Among Us,26.3,Kids,34.24,Nintendo Switch,No,Capcom,Activision,2011,Party,Yes,28.1,Ultra,Excellent,Average,"Disappointing game, but the graphics could be better.",Offline,6
8333,Bioshock Infinite,32.5,Adults,37.1,Nintendo Switch,Yes,Nintendo,Square Enix,2021,RPG,No,41.1,Medium,Average,Excellent,"Disappointing game, but the gameplay is amazing.",Online,4
8334,Hades,33.1,All Ages,33.05,Nintendo Switch,No,CD Projekt Red,Innersloth,2015,Sports,Yes,53.3,Medium,Average,Excellent,"Solid game, but the gameplay is amazing.",Offline,7
8335,Tekken 7,40.1,Adults,58.56,Nintendo Switch,No,CD Projekt Red,Electronic Arts,2015,Strategy,Yes,39.9,Low,Average,Excellent,"Solid game, but too many bugs.",Offline,7
8336,Halo Infinite,34.4,All Ages,42.42,Nintendo Switch,Yes,Rockstar Games,Innersloth,2021,Sports,Yes,42.1,Medium,Poor,Excellent,"Amazing game, but too many bugs.",Online,10
8337,Fortnite,24.8,Adults,39.99,PC,Yes,Bungie,Nintendo,2018,Strategy,No,21.7,Ultra,Poor,Excellent,"Solid game, but too many bugs.",Online,7
8338,Portal 2,31.3,Kids,47.33,Nintendo Switch,No,Valve,Electronic Arts,2011,Adventure,Yes,20.0,Medium,Excellent,Excellent,"Great game, but too many bugs.",Offline,7
8339,The Sims 4,32.7,Adults,35.21,PlayStation,No,Capcom,Epic Games,2022,Simulation,Yes,52.9,Ultra,Average,Average,"Solid game, but the graphics could be better.",Offline,8
8340,Pillars of Eternity II: Deadfire,34.2,All Ages,36.82,PC,No,CD Projekt Red,Electronic Arts,2021,Simulation,Yes,58.7,Medium,Excellent,Poor,"Great game, but the graphics could be better.",Offline,3
8341,Ghost of Tsushima,46.4,Adults,58.93,Mobile,Yes,Capcom,Valve,2017,RPG,No,54.7,Medium,Good,Good,"Disappointing game, but too many bugs.",Offline,1
8342,The Elder Scrolls V: Skyrim,33.0,Teens,38.96,Nintendo Switch,Yes,Nintendo,Nintendo,2021,Party,Yes,50.4,High,Excellent,Average,"Solid game, but the gameplay is amazing.",Offline,4
8343,Red Dead Redemption 2,23.3,Kids,26.4,PlayStation,Yes,Bungie,Take-Two Interactive,2010,Adventure,No,32.0,Low,Poor,Good,"Amazing game, but the graphics could be better.",Online,6
8344,Minecraft,29.0,All Ages,30.69,Nintendo Switch,No,Rockstar Games,Activision,2016,Shooter,Yes,41.4,Low,Average,Excellent,"Amazing game, but the graphics could be better.",Offline,4
8345,Counter-Strike: Global Offensive,31.1,All Ages,40.46,Xbox,No,Innersloth,Innersloth,2022,Puzzle,Yes,40.2,Low,Average,Excellent,"Solid game, but too many bugs.",Online,3
8346,Among Us,25.7,Adults,28.16,PC,Yes,Rockstar Games,Nintendo,2018,Simulation,No,44.8,Medium,Poor,Good,"Solid game, but the gameplay is amazing.",Offline,7
8347,Grand Theft Auto V,29.1,All Ages,40.82,Nintendo Switch,Yes,Epic Games,Nintendo,2018,Action,Yes,28.9,Medium,Excellent,Average,"Disappointing game, but too many bugs.",Offline,1
8348,Pillars of Eternity II: Deadfire,38.3,Teens,43.22,PlayStation,Yes,Valve,Activision,2016,Action,No,51.1,High,Good,Poor,"Amazing game, but the graphics could be better.",Online,3
8349,FIFA 24,31.6,Teens,43.13,Mobile,No,Innersloth,Nintendo,2019,RPG,No,34.6,Low,Poor,Average,"Amazing game, but too many bugs.",Offline,7
8350,Animal Crossing: New Horizons,31.0,Teens,55.08,Mobile,No,EA Sports,Nintendo,2019,Strategy,Yes,10.5,Ultra,Average,Good,"Amazing game, but the graphics could be better.",Offline,4
8351,Super Mario Odyssey,32.4,Adults,42.97,Nintendo Switch,No,Innersloth,Square Enix,2016,Action,Yes,33.7,Medium,Average,Average,"Solid game, but the graphics could be better.",Offline,10
8352,1000-Piece Puzzle,19.7,Teens,32.92,Xbox,Yes,Rockstar Games,Epic Games,2016,Strategy,Yes,12.6,Ultra,Poor,Average,"Solid game, but the gameplay is amazing.",Offline,2
8353,Tomb Raider (2013),22.5,Kids,32.44,Nintendo Switch,Yes,Epic Games,Valve,2016,Sports,Yes,23.4,Medium,Poor,Average,"Amazing game, but the gameplay is amazing.",Online,5
8354,Just Dance 2024,24.4,Adults,27.12,Nintendo Switch,Yes,Nintendo,Capcom,2022,Adventure,Yes,35.1,High,Average,Excellent,"Amazing game, but the graphics could be better.",Online,10
8355,Ghost of Tsushima,35.0,All Ages,57.27,Xbox,Yes,Capcom,Activision,2021,Adventure,No,14.7,Low,Poor,Average,"Great game, but the gameplay is amazing.",Online,7
8356,Super Mario Odyssey,31.7,Adults,39.96,Mobile,No,EA Sports,Square Enix,2011,Party,No,37.0,High,Poor,Poor,"Amazing game, but the graphics could be better.",Online,3
8357,Tomb Raider (2013),38.2,Kids,45.82,Mobile,Yes,Capcom,Innersloth,2011,Puzzle,No,46.2,High,Average,Good,"Solid game, but the graphics could be better.",Offline,3
8358,Spelunky 2,30.3,All Ages,38.73,PC,No,Bungie,Nintendo,2020,RPG,Yes,34.8,Ultra,Average,Excellent,"Great game, but too many bugs.",Online,8
8359,Just Dance 2024,32.4,Adults,46.82,PC,No,Game Freak,Nintendo,2011,Fighting,No,25.8,Ultra,Good,Poor,"Amazing game, but too many bugs.",Offline,4
8360,Super Smash Bros. Ultimate,43.2,Kids,57.3,PC,No,Rockstar Games,Square Enix,2011,Adventure,No,48.4,Ultra,Excellent,Average,"Amazing game, but the gameplay is amazing.",Online,4
8361,Grand Theft Auto V,23.3,Teens,38.88,Mobile,No,EA Sports,Electronic Arts,2012,Party,No,14.4,Low,Average,Poor,"Solid game, but the graphics could be better.",Offline,3
8362,1000-Piece Puzzle,29.7,Kids,53.46,Nintendo Switch,No,Innersloth,Capcom,2023,Adventure,No,8.2,Ultra,Average,Average,"Great game, but too many bugs.",Online,7
8363,Cuphead,33.8,All Ages,51.04,Nintendo Switch,Yes,EA Sports,Innersloth,2020,Sports,No,28.0,Low,Poor,Good,"Solid game, but too many bugs.",Online,3
8364,Pokémon Scarlet & Violet,28.5,All Ages,29.6,PC,Yes,CD Projekt Red,Electronic Arts,2019,Party,Yes,45.9,Medium,Average,Average,"Great game, but too many bugs.",Online,7
8365,Halo Infinite,30.2,All Ages,46.23,Nintendo Switch,No,CD Projekt Red,Nintendo,2013,Puzzle,Yes,20.4,Low,Excellent,Excellent,"Great game, but the gameplay is amazing.",Online,7
8366,Fortnite,36.7,Teens,36.89,PlayStation,No,Valve,Epic Games,2014,Action,No,57.2,Low,Excellent,Average,"Great game, but too many bugs.",Online,2
8367,Tetris,39.4,Teens,46.1,Xbox,No,Valve,Nintendo,2013,Simulation,No,51.2,High,Poor,Average,"Disappointing game, but too many bugs.",Online,6
8368,Hades,19.9,All Ages,20.78,Xbox,No,Innersloth,Take-Two Interactive,2011,Sports,Yes,36.9,Ultra,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,10
8369,Stardew Valley,24.0,All Ages,26.28,Xbox,No,Game Freak,Epic Games,2014,RPG,No,36.5,Medium,Good,Average,"Amazing game, but too many bugs.",Offline,6
8370,1000-Piece Puzzle,16.7,All Ages,29.77,Mobile,No,Innersloth,Take-Two Interactive,2011,Simulation,Yes,10.1,Low,Excellent,Poor,"Solid game, but too many bugs.",Offline,10
